"Train/step","edqn_2024-12-11_13-29-49 - _step","edqn_2024-12-11_13-29-49 - _step__MIN","edqn_2024-12-11_13-29-49 - _step__MAX","edqn_2024-12-11_13-29-49 - Train/loss","edqn_2024-12-11_13-29-49 - Train/loss__MIN","edqn_2024-12-11_13-29-49 - Train/loss__MAX","no_dueling_2024-12-10_13-06-23 - _step","no_dueling_2024-12-10_13-06-23 - _step__MIN","no_dueling_2024-12-10_13-06-23 - _step__MAX","no_dueling_2024-12-10_13-06-23 - Train/loss","no_dueling_2024-12-10_13-06-23 - Train/loss__MIN","no_dueling_2024-12-10_13-06-23 - Train/loss__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Train/loss","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Train/loss__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Train/loss__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Train/loss","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Train/loss__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Train/loss__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Train/loss","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Train/loss__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Train/loss__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Train/loss","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Train/loss__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Train/loss__MAX"
"277800","16489","16489","16489","0.0318007729947567","0.0318007729947567","0.0318007729947567","16647","16647","16647","0.039900727570056915","0.039900727570056915","0.039900727570056915","31767","31767","31767","0.051210299134254456","0.051210299134254456","0.051210299134254456","16755","16755","16755","0.0705987811088562","0.0705987811088562","0.0705987811088562","16765","16765","16765","0.08467420935630798","0.08467420935630798","0.08467420935630798","16857","16857","16857","0.058178067207336426","0.058178067207336426","0.058178067207336426"
"278000","16501","16501","16501","0.036305978894233704","0.036305978894233704","0.036305978894233704","16657","16657","16657","0.028714541345834732","0.028714541345834732","0.028714541345834732","31789","31789","31789","0.01987941935658455","0.01987941935658455","0.01987941935658455","16767","16767","16767","0.07416153699159622","0.07416153699159622","0.07416153699159622","16777","16777","16777","0.04702291637659073","0.04702291637659073","0.04702291637659073","16869","16869","16869","0.08679180592298508","0.08679180592298508","0.08679180592298508"
"278200","16511","16511","16511","0.024516701698303223","0.024516701698303223","0.024516701698303223","16669","16669","16669","0.02750534564256668","0.02750534564256668","0.02750534564256668","31811","31811","31811","0.015950893983244896","0.015950893983244896","0.015950893983244896","16777","16777","16777","0.07193250954151154","0.07193250954151154","0.07193250954151154","16787","16787","16787","0.040520284324884415","0.040520284324884415","0.040520284324884415","16883","16883","16883","0.06715648621320724","0.06715648621320724","0.06715648621320724"
"278400","16540","16540","16540","0.03714798018336296","0.03714798018336296","0.03714798018336296","16678","16678","16678","0.02788560464978218","0.02788560464978218","0.02788560464978218","31833","31833","31833","0.02607785351574421","0.02607785351574421","0.02607785351574421","16786","16786","16786","0.05170373246073723","0.05170373246073723","0.05170373246073723","16797","16797","16797","0.03882071375846863","0.03882071375846863","0.03882071375846863","16893","16893","16893","0.06314478814601898","0.06314478814601898","0.06314478814601898"
"278600","16552","16552","16552","0.03402112424373627","0.03402112424373627","0.03402112424373627","16690","16690","16690","0.033360183238983154","0.033360183238983154","0.033360183238983154","31853","31853","31853","0.04189419746398926","0.04189419746398926","0.04189419746398926","16798","16798","16798","0.0507945716381073","0.0507945716381073","0.0507945716381073","16809","16809","16809","0.0514676608145237","0.0514676608145237","0.0514676608145237","16903","16903","16903","0.07365810871124268","0.07365810871124268","0.07365810871124268"
"278800","16562","16562","16562","0.029123719781637192","0.029123719781637192","0.029123719781637192","16702","16702","16702","0.023099403828382492","0.023099403828382492","0.023099403828382492","31874","31874","31874","0.016207236796617508","0.016207236796617508","0.016207236796617508","16808","16808","16808","0.07101546227931976","0.07101546227931976","0.07101546227931976","16821","16821","16821","0.05786764621734619","0.05786764621734619","0.05786764621734619","16915","16915","16915","0.03730416297912598","0.03730416297912598","0.03730416297912598"
"279000","16572","16572","16572","0.031232496723532677","0.031232496723532677","0.031232496723532677","16712","16712","16712","0.03807354345917702","0.03807354345917702","0.03807354345917702","31896","31896","31896","0.035432085394859314","0.035432085394859314","0.035432085394859314","16820","16820","16820","0.03608246147632599","0.03608246147632599","0.03608246147632599","16831","16831","16831","0.07474350929260254","0.07474350929260254","0.07474350929260254","16925","16925","16925","0.06660938262939453","0.06660938262939453","0.06660938262939453"
"279200","16584","16584","16584","0.029563896358013153","0.029563896358013153","0.029563896358013153","16722","16722","16722","0.022497305646538734","0.022497305646538734","0.022497305646538734","31936","31936","31936","0.02242312580347061","0.02242312580347061","0.02242312580347061","16834","16834","16834","0.05748998001217842","0.05748998001217842","0.05748998001217842","16843","16843","16843","0.06682370603084564","0.06682370603084564","0.06682370603084564","16937","16937","16937","0.1866638958454132","0.1866638958454132","0.1866638958454132"
"279400","16594","16594","16594","0.026026196777820587","0.026026196777820587","0.026026196777820587","16734","16734","16734","0.03049556352198124","0.03049556352198124","0.03049556352198124","31958","31958","31958","0.022762708365917206","0.022762708365917206","0.022762708365917206","16844","16844","16844","0.03955142945051193","0.03955142945051193","0.03955142945051193","16852","16852","16852","0.04236752539873123","0.04236752539873123","0.04236752539873123","16951","16951","16951","0.03921305760741234","0.03921305760741234","0.03921305760741234"
"279600","16606","16606","16606","0.02498224750161171","0.02498224750161171","0.02498224750161171","16744","16744","16744","0.02516626939177513","0.02516626939177513","0.02516626939177513","31980","31980","31980","0.021964553743600845","0.021964553743600845","0.021964553743600845","16854","16854","16854","0.03916347771883011","0.03916347771883011","0.03916347771883011","16862","16862","16862","0.06351234018802643","0.06351234018802643","0.06351234018802643","16961","16961","16961","0.04700782895088196","0.04700782895088196","0.04700782895088196"
"279800","16618","16618","16618","0.029710592702031136","0.029710592702031136","0.029710592702031136","16756","16756","16756","0.027733642607927322","0.027733642607927322","0.027733642607927322","32002","32002","32002","0.021851729601621628","0.021851729601621628","0.021851729601621628","16866","16866","16866","0.053341493010520935","0.053341493010520935","0.053341493010520935","16874","16874","16874","0.04954974353313446","0.04954974353313446","0.04954974353313446","16989","16989","16989","0.1240798756480217","0.1240798756480217","0.1240798756480217"
"280000","16628","16628","16628","0.03544625639915466","0.03544625639915466","0.03544625639915466","16766","16766","16766","0.027866654098033905","0.027866654098033905","0.027866654098033905","32024","32024","32024","0.019742513075470924","0.019742513075470924","0.019742513075470924","16876","16876","16876","0.038630176335573196","0.038630176335573196","0.038630176335573196","16884","16884","16884","0.045229822397232056","0.045229822397232056","0.045229822397232056","17000","17000","17000","0.07588529586791992","0.07588529586791992","0.07588529586791992"
"280200","16640","16640","16640","0.034162648022174835","0.034162648022174835","0.034162648022174835","16778","16778","16778","0.030899375677108765","0.030899375677108765","0.030899375677108765","32046","32046","32046","0.017760073766112328","0.017760073766112328","0.017760073766112328","16888","16888","16888","0.03743203729391098","0.03743203729391098","0.03743203729391098","16896","16896","16896","0.05094422399997711","0.05094422399997711","0.05094422399997711","17012","17012","17012","0.029281221330165863","0.029281221330165863","0.029281221330165863"
"280400","16650","16650","16650","0.02828623354434967","0.02828623354434967","0.02828623354434967","16788","16788","16788","0.02302248403429985","0.02302248403429985","0.02302248403429985","32068","32068","32068","0.027086475864052773","0.027086475864052773","0.027086475864052773","16898","16898","16898","0.05065130069851875","0.05065130069851875","0.05065130069851875","16927","16927","16927","0.03653249889612198","0.03653249889612198","0.03653249889612198","17024","17024","17024","0.0483088493347168","0.0483088493347168","0.0483088493347168"
"280600","16660","16660","16660","0.028380073606967926","0.028380073606967926","0.028380073606967926","16799","16799","16799","0.0261765755712986","0.0261765755712986","0.0261765755712986","32090","32090","32090","0.023139039054512978","0.023139039054512978","0.023139039054512978","16927","16927","16927","0.046347182244062424","0.046347182244062424","0.046347182244062424","16937","16937","16937","0.05423901975154877","0.05423901975154877","0.05423901975154877","17034","17034","17034","0.052628882229328156","0.052628882229328156","0.052628882229328156"
"280800","16674","16674","16674","0.026713423430919647","0.026713423430919647","0.026713423430919647","16827","16827","16827","0.02820304036140442","0.02820304036140442","0.02820304036140442","32112","32112","32112","0.027717474848031998","0.027717474848031998","0.027717474848031998","16939","16939","16939","0.0562395378947258","0.0562395378947258","0.0562395378947258","16949","16949","16949","0.054475679993629456","0.054475679993629456","0.054475679993629456","17046","17046","17046","0.03294489532709122","0.03294489532709122","0.03294489532709122"
"281000","16684","16684","16684","0.0296875461935997","0.0296875461935997","0.0296875461935997","16839","16839","16839","0.02301906608045101","0.02301906608045101","0.02301906608045101","32134","32134","32134","0.012957097962498665","0.012957097962498665","0.012957097962498665","16949","16949","16949","0.05089525505900383","0.05089525505900383","0.05089525505900383","16959","16959","16959","0.0643770694732666","0.0643770694732666","0.0643770694732666","17056","17056","17056","0.06831488013267517","0.06831488013267517","0.06831488013267517"
"281200","16711","16711","16711","0.02517642080783844","0.02517642080783844","0.02517642080783844","16851","16851","16851","0.029804879799485207","0.029804879799485207","0.029804879799485207","32156","32156","32156","0.02419821172952652","0.02419821172952652","0.02419821172952652","16958","16958","16958","0.04656003415584564","0.04656003415584564","0.04656003415584564","16969","16969","16969","0.042284488677978516","0.042284488677978516","0.042284488677978516","17068","17068","17068","0.029774874448776245","0.029774874448776245","0.029774874448776245"
"281400","16723","16723","16723","0.02650199644267559","0.02650199644267559","0.02650199644267559","16861","16861","16861","0.020038660615682602","0.020038660615682602","0.020038660615682602","32178","32178","32178","0.03570784628391266","0.03570784628391266","0.03570784628391266","16970","16970","16970","0.03998010978102684","0.03998010978102684","0.03998010978102684","16980","16980","16980","0.05368833243846893","0.05368833243846893","0.05368833243846893","17080","17080","17080","0.06350212544202805","0.06350212544202805","0.06350212544202805"
"281600","16735","16735","16735","0.03882615640759468","0.03882615640759468","0.03882615640759468","16873","16873","16873","0.023988261818885803","0.023988261818885803","0.023988261818885803","32200","32200","32200","0.013634497299790382","0.013634497299790382","0.013634497299790382","16980","16980","16980","0.03871281072497368","0.03871281072497368","0.03871281072497368","16990","16990","16990","0.045770466327667236","0.045770466327667236","0.045770466327667236","17090","17090","17090","0.04964926838874817","0.04964926838874817","0.04964926838874817"
"281800","16747","16747","16747","0.033992618322372437","0.033992618322372437","0.033992618322372437","16883","16883","16883","0.04546213895082474","0.04546213895082474","0.04546213895082474","32222","32222","32222","0.04544873535633087","0.04544873535633087","0.04544873535633087","16992","16992","16992","0.046465832740068436","0.046465832740068436","0.046465832740068436","17000","17000","17000","0.046605657786130905","0.046605657786130905","0.046605657786130905","17102","17102","17102","0.08656331151723862","0.08656331151723862","0.08656331151723862"
"282000","16757","16757","16757","0.029714331030845642","0.029714331030845642","0.029714331030845642","16893","16893","16893","0.027159536257386208","0.027159536257386208","0.027159536257386208","32262","32262","32262","0.01559346541762352","0.01559346541762352","0.01559346541762352","17002","17002","17002","0.04944698140025139","0.04944698140025139","0.04944698140025139","17012","17012","17012","0.04642246663570404","0.04642246663570404","0.04642246663570404","17111","17111","17111","0.05367027968168259","0.05367027968168259","0.05367027968168259"
"282200","16769","16769","16769","0.03609009087085724","0.03609009087085724","0.03609009087085724","16905","16905","16905","0.025626935064792633","0.025626935064792633","0.025626935064792633","32284","32284","32284","0.014876004308462143","0.014876004308462143","0.014876004308462143","17012","17012","17012","0.046935074031353","0.046935074031353","0.046935074031353","17022","17022","17022","0.04835577681660652","0.04835577681660652","0.04835577681660652","17121","17121","17121","0.04051346704363823","0.04051346704363823","0.04051346704363823"
"282400","16779","16779","16779","0.028452584519982338","0.028452584519982338","0.028452584519982338","16915","16915","16915","0.03780847787857056","0.03780847787857056","0.03780847787857056","32306","32306","32306","0.018449416384100914","0.018449416384100914","0.018449416384100914","17024","17024","17024","0.05984773114323616","0.05984773114323616","0.05984773114323616","17034","17034","17034","0.05395028740167618","0.05395028740167618","0.05395028740167618","17133","17133","17133","0.03034498170018196","0.03034498170018196","0.03034498170018196"
"282600","16791","16791","16791","0.028901107609272003","0.028901107609272003","0.028901107609272003","16924","16924","16924","0.030925529077649117","0.030925529077649117","0.030925529077649117","32326","32326","32326","0.01416853629052639","0.01416853629052639","0.01416853629052639","17034","17034","17034","0.08716751635074615","0.08716751635074615","0.08716751635074615","17044","17044","17044","0.04774954169988632","0.04774954169988632","0.04774954169988632","17163","17163","17163","0.07981906086206436","0.07981906086206436","0.07981906086206436"
"282800","16801","16801","16801","0.028061073273420334","0.028061073273420334","0.028061073273420334","16936","16936","16936","0.04076804593205452","0.04076804593205452","0.04076804593205452","32350","32350","32350","0.03534981608390808","0.03534981608390808","0.03534981608390808","17046","17046","17046","0.06662128120660782","0.06662128120660782","0.06662128120660782","17054","17054","17054","0.07697655260562897","0.07697655260562897","0.07697655260562897","17173","17173","17173","0.04857999086380005","0.04857999086380005","0.04857999086380005"
"283000","16813","16813","16813","0.031052596867084503","0.031052596867084503","0.031052596867084503","16946","16946","16946","0.027779830619692802","0.027779830619692802","0.027779830619692802","32370","32370","32370","0.021727297455072403","0.021727297455072403","0.021727297455072403","17056","17056","17056","0.04800331965088844","0.04800331965088844","0.04800331965088844","17066","17066","17066","0.038489170372486115","0.038489170372486115","0.038489170372486115","17185","17185","17185","0.03479048237204552","0.03479048237204552","0.03479048237204552"
"283200","16822","16822","16822","0.031686607748270035","0.031686607748270035","0.031686607748270035","16958","16958","16958","0.026461530476808548","0.026461530476808548","0.026461530476808548","32391","32391","32391","0.018607836216688156","0.018607836216688156","0.018607836216688156","17065","17065","17065","0.09241250157356262","0.09241250157356262","0.09241250157356262","17094","17094","17094","0.037678107619285583","0.037678107619285583","0.037678107619285583","17195","17195","17195","0.04112274572253227","0.04112274572253227","0.04112274572253227"
"283400","16834","16834","16834","0.022169996052980423","0.022169996052980423","0.022169996052980423","16968","16968","16968","0.03776777535676956","0.03776777535676956","0.03776777535676956","32413","32413","32413","0.0386350080370903","0.0386350080370903","0.0386350080370903","17097","17097","17097","0.03805265575647354","0.03805265575647354","0.03805265575647354","17104","17104","17104","0.05123564600944519","0.05123564600944519","0.05123564600944519","17205","17205","17205","0.03441455587744713","0.03441455587744713","0.03441455587744713"
"283600","16844","16844","16844","0.03095778450369835","0.03095778450369835","0.03095778450369835","16997","16997","16997","0.03812738507986069","0.03812738507986069","0.03812738507986069","32435","32435","32435","0.022126486524939537","0.022126486524939537","0.022126486524939537","17109","17109","17109","0.06464537978172302","0.06464537978172302","0.06464537978172302","17118","17118","17118","0.04231458902359009","0.04231458902359009","0.04231458902359009","17219","17219","17219","0.03799780458211899","0.03799780458211899","0.03799780458211899"
"283800","16856","16856","16856","0.029673798009753227","0.029673798009753227","0.029673798009753227","17009","17009","17009","0.045163579285144806","0.045163579285144806","0.045163579285144806","32457","32457","32457","0.045781418681144714","0.045781418681144714","0.045781418681144714","17119","17119","17119","0.04122871533036232","0.04122871533036232","0.04122871533036232","17128","17128","17128","0.05371201038360596","0.05371201038360596","0.05371201038360596","17229","17229","17229","0.050529539585113525","0.050529539585113525","0.050529539585113525"
"284000","16866","16866","16866","0.027321474626660347","0.027321474626660347","0.027321474626660347","17019","17019","17019","0.032483696937561035","0.032483696937561035","0.032483696937561035","32479","32479","32479","0.020343095064163208","0.020343095064163208","0.020343095064163208","17129","17129","17129","0.04551589488983154","0.04551589488983154","0.04551589488983154","17138","17138","17138","0.057280246168375015","0.057280246168375015","0.057280246168375015","17239","17239","17239","0.039588380604982376","0.039588380604982376","0.039588380604982376"
"284200","16895","16895","16895","0.03033112734556198","0.03033112734556198","0.03033112734556198","17031","17031","17031","0.033847708255052567","0.033847708255052567","0.033847708255052567","32501","32501","32501","0.037761539220809937","0.037761539220809937","0.037761539220809937","17141","17141","17141","0.08174027502536774","0.08174027502536774","0.08174027502536774","17150","17150","17150","0.04560059309005737","0.04560059309005737","0.04560059309005737","17250","17250","17250","0.03719515725970268","0.03719515725970268","0.03719515725970268"
"284400","16907","16907","16907","0.03450920432806015","0.03450920432806015","0.03450920432806015","17040","17040","17040","0.032693132758140564","0.032693132758140564","0.032693132758140564","32523","32523","32523","0.020589545369148254","0.020589545369148254","0.020589545369148254","17151","17151","17151","0.03908787667751312","0.03908787667751312","0.03908787667751312","17160","17160","17160","0.04061451554298401","0.04061451554298401","0.04061451554298401","17260","17260","17260","0.0279951561242342","0.0279951561242342","0.0279951561242342"
"284600","16917","16917","16917","0.03238055855035782","0.03238055855035782","0.03238055855035782","17050","17050","17050","0.03433327376842499","0.03433327376842499","0.03433327376842499","32545","32545","32545","0.027236226946115494","0.027236226946115494","0.027236226946115494","17163","17163","17163","0.039706192910671234","0.039706192910671234","0.039706192910671234","17172","17172","17172","0.036339666694402695","0.036339666694402695","0.036339666694402695","17270","17270","17270","0.024888712912797928","0.024888712912797928","0.024888712912797928"
"284800","16929","16929","16929","0.024190006777644157","0.024190006777644157","0.024190006777644157","17062","17062","17062","0.03711281344294548","0.03711281344294548","0.03711281344294548","32585","32585","32585","0.034628067165613174","0.034628067165613174","0.034628067165613174","17173","17173","17173","0.04449605569243431","0.04449605569243431","0.04449605569243431","17182","17182","17182","0.03897351771593094","0.03897351771593094","0.03897351771593094","17282","17282","17282","0.033425506204366684","0.033425506204366684","0.033425506204366684"
"285000","16939","16939","16939","0.034549228847026825","0.034549228847026825","0.034549228847026825","17072","17072","17072","0.029767367988824844","0.029767367988824844","0.029767367988824844","32607","32607","32607","0.021946588531136513","0.021946588531136513","0.021946588531136513","17183","17183","17183","0.04623253643512726","0.04623253643512726","0.04623253643512726","17194","17194","17194","0.040971267968416214","0.040971267968416214","0.040971267968416214","17292","17292","17292","0.04487109184265137","0.04487109184265137","0.04487109184265137"
"285200","16948","16948","16948","0.031504224985837936","0.031504224985837936","0.031504224985837936","17082","17082","17082","0.031295888125896454","0.031295888125896454","0.031295888125896454","32629","32629","32629","0.018238993361592293","0.018238993361592293","0.018238993361592293","17194","17194","17194","0.07776616513729095","0.07776616513729095","0.07776616513729095","17203","17203","17203","0.06400363147258759","0.06400363147258759","0.06400363147258759","17304","17304","17304","0.03556216508150101","0.03556216508150101","0.03556216508150101"
"285400","16960","16960","16960","0.030172670260071754","0.030172670260071754","0.030172670260071754","17094","17094","17094","0.02781166136264801","0.02781166136264801","0.02781166136264801","32651","32651","32651","0.022303570061922073","0.022303570061922073","0.022303570061922073","17204","17204","17204","0.04731598496437073","0.04731598496437073","0.04731598496437073","17215","17215","17215","0.0659465342760086","0.0659465342760086","0.0659465342760086","17314","17314","17314","0.048473820090293884","0.048473820090293884","0.048473820090293884"
"285600","16971","16971","16971","0.03957748785614967","0.03957748785614967","0.03957748785614967","17104","17104","17104","0.027418168261647224","0.027418168261647224","0.027418168261647224","32673","32673","32673","0.029308032244443893","0.029308032244443893","0.029308032244443893","17214","17214","17214","0.05188512057065964","0.05188512057065964","0.05188512057065964","17225","17225","17225","0.05588753521442413","0.05588753521442413","0.05588753521442413","17343","17343","17343","0.09964583069086075","0.09964583069086075","0.09964583069086075"
"285800","16980","16980","16980","0.035426776856184006","0.035426776856184006","0.035426776856184006","17116","17116","17116","0.028077103197574615","0.028077103197574615","0.028077103197574615","32695","32695","32695","0.025513049215078354","0.025513049215078354","0.025513049215078354","17228","17228","17228","0.04592933505773544","0.04592933505773544","0.04592933505773544","17237","17237","17237","0.03269614279270172","0.03269614279270172","0.03269614279270172","17355","17355","17355","0.058525457978248596","0.058525457978248596","0.058525457978248596"
"286000","16992","16992","16992","0.02839379571378231","0.02839379571378231","0.02839379571378231","17128","17128","17128","0.03619023412466049","0.03619023412466049","0.03619023412466049","32717","32717","32717","0.030734924599528313","0.030734924599528313","0.030734924599528313","17238","17238","17238","0.050078049302101135","0.050078049302101135","0.050078049302101135","17247","17247","17247","0.030838899314403534","0.030838899314403534","0.030838899314403534","17364","17364","17364","0.03743913397192955","0.03743913397192955","0.03743913397192955"
"286200","17002","17002","17002","0.032023683190345764","0.032023683190345764","0.032023683190345764","17138","17138","17138","0.03056495077908039","0.03056495077908039","0.03056495077908039","32739","32739","32739","0.031007545068860054","0.031007545068860054","0.031007545068860054","17248","17248","17248","0.03931278735399246","0.03931278735399246","0.03931278735399246","17275","17275","17275","0.047133900225162506","0.047133900225162506","0.047133900225162506","17374","17374","17374","0.06426773220300674","0.06426773220300674","0.06426773220300674"
"286400","17014","17014","17014","0.030528753995895386","0.030528753995895386","0.030528753995895386","17147","17147","17147","0.027111146599054337","0.027111146599054337","0.027111146599054337","32761","32761","32761","0.024368878453969955","0.024368878453969955","0.024368878453969955","17279","17279","17279","0.04256833344697952","0.04256833344697952","0.04256833344697952","17287","17287","17287","0.04487118497490883","0.04487118497490883","0.04487118497490883","17386","17386","17386","0.05096837133169174","0.05096837133169174","0.05096837133169174"
"286600","17024","17024","17024","0.024103660136461258","0.024103660136461258","0.024103660136461258","17178","17178","17178","0.03748476505279541","0.03748476505279541","0.03748476505279541","32783","32783","32783","0.02007444202899933","0.02007444202899933","0.02007444202899933","17289","17289","17289","0.07023623585700989","0.07023623585700989","0.07023623585700989","17297","17297","17297","0.04005742445588112","0.04005742445588112","0.04005742445588112","17396","17396","17396","0.050959523767232895","0.050959523767232895","0.050959523767232895"
"286800","17034","17034","17034","0.0308986809104681","0.0308986809104681","0.0308986809104681","17188","17188","17188","0.04116247966885567","0.04116247966885567","0.04116247966885567","32805","32805","32805","0.02171826921403408","0.02171826921403408","0.02171826921403408","17301","17301","17301","0.042365118861198425","0.042365118861198425","0.042365118861198425","17309","17309","17309","0.03594053536653519","0.03594053536653519","0.03594053536653519","17408","17408","17408","0.04715102165937424","0.04715102165937424","0.04715102165937424"
"287000","17064","17064","17064","0.03190536051988602","0.03190536051988602","0.03190536051988602","17200","17200","17200","0.03295052796602249","0.03295052796602249","0.03295052796602249","32827","32827","32827","0.055634506046772","0.055634506046772","0.055634506046772","17313","17313","17313","0.04282204806804657","0.04282204806804657","0.04282204806804657","17319","17319","17319","0.037156008183956146","0.037156008183956146","0.037156008183956146","17418","17418","17418","0.0569150447845459","0.0569150447845459","0.0569150447845459"
"287200","17074","17074","17074","0.02532060071825981","0.02532060071825981","0.02532060071825981","17210","17210","17210","0.020400822162628174","0.020400822162628174","0.020400822162628174","32849","32849","32849","0.027026325464248657","0.027026325464248657","0.027026325464248657","17322","17322","17322","0.04997759312391281","0.04997759312391281","0.04997759312391281","17328","17328","17328","0.06042545288801193","0.06042545288801193","0.06042545288801193","17428","17428","17428","0.12208643555641174","0.12208643555641174","0.12208643555641174"
"287400","17086","17086","17086","0.028661511838436127","0.028661511838436127","0.028661511838436127","17220","17220","17220","0.02594853565096855","0.02594853565096855","0.02594853565096855","32871","32871","32871","0.05180870369076729","0.05180870369076729","0.05180870369076729","17332","17332","17332","0.07280145585536957","0.07280145585536957","0.07280145585536957","17340","17340","17340","0.06380954384803772","0.06380954384803772","0.06380954384803772","17440","17440","17440","0.0758640244603157","0.0758640244603157","0.0758640244603157"
"287600","17096","17096","17096","0.02978288009762764","0.02978288009762764","0.02978288009762764","17232","17232","17232","0.028443336486816406","0.028443336486816406","0.028443336486816406","32893","32893","32893","0.023152176290750504","0.023152176290750504","0.023152176290750504","17344","17344","17344","0.04362799972295761","0.04362799972295761","0.04362799972295761","17350","17350","17350","0.033145200461149216","0.033145200461149216","0.033145200461149216","17450","17450","17450","0.03152770549058914","0.03152770549058914","0.03152770549058914"
"287800","17105","17105","17105","0.02843526005744934","0.02843526005744934","0.02843526005744934","17242","17242","17242","0.03784926235675812","0.03784926235675812","0.03784926235675812","32933","32933","32933","0.021319260820746422","0.021319260820746422","0.021319260820746422","17354","17354","17354","0.04575810581445694","0.04575810581445694","0.04575810581445694","17360","17360","17360","0.040623828768730164","0.040623828768730164","0.040623828768730164","17462","17462","17462","0.03847859054803848","0.03847859054803848","0.03847859054803848"
"288000","17117","17117","17117","0.02450244501233101","0.02450244501233101","0.02450244501233101","17254","17254","17254","0.020377960056066513","0.020377960056066513","0.020377960056066513","32952","32952","32952","0.02850951999425888","0.02850951999425888","0.02850951999425888","17366","17366","17366","0.03803984075784683","0.03803984075784683","0.03803984075784683","17372","17372","17372","0.03302391991019249","0.03302391991019249","0.03302391991019249","17471","17471","17471","0.11781135201454163","0.11781135201454163","0.11781135201454163"
"288200","17129","17129","17129","0.03402041271328926","0.03402041271328926","0.03402041271328926","17264","17264","17264","0.029148705303668976","0.029148705303668976","0.029148705303668976","32974","32974","32974","0.022615734487771988","0.022615734487771988","0.022615734487771988","17376","17376","17376","0.09038534015417099","0.09038534015417099","0.09038534015417099","17382","17382","17382","0.07420806586742401","0.07420806586742401","0.07420806586742401","17481","17481","17481","0.031062237918376923","0.031062237918376923","0.031062237918376923"
"288400","17139","17139","17139","0.03559906780719757","0.03559906780719757","0.03559906780719757","17273","17273","17273","0.023349681869149208","0.023349681869149208","0.023349681869149208","32996","32996","32996","0.02475316822528839","0.02475316822528839","0.02475316822528839","17386","17386","17386","0.10141511261463165","0.10141511261463165","0.10141511261463165","17394","17394","17394","0.04334958270192146","0.04334958270192146","0.04334958270192146","17511","17511","17511","0.0330628901720047","0.0330628901720047","0.0330628901720047"
"288600","17151","17151","17151","0.02621609717607498","0.02621609717607498","0.02621609717607498","17285","17285","17285","0.022398270666599274","0.022398270666599274","0.022398270666599274","33018","33018","33018","0.011288810521364212","0.011288810521364212","0.011288810521364212","17398","17398","17398","0.05077294260263443","0.05077294260263443","0.05077294260263443","17404","17404","17404","0.0903107300400734","0.0903107300400734","0.0903107300400734","17521","17521","17521","0.054618075489997864","0.054618075489997864","0.054618075489997864"
"288800","17161","17161","17161","0.02847779542207718","0.02847779542207718","0.02847779542207718","17295","17295","17295","0.027568895369768143","0.027568895369768143","0.027568895369768143","33040","33040","33040","0.02192625030875206","0.02192625030875206","0.02192625030875206","17408","17408","17408","0.08812348544597626","0.08812348544597626","0.08812348544597626","17416","17416","17416","0.10317391157150269","0.10317391157150269","0.10317391157150269","17531","17531","17531","0.03739243000745773","0.03739243000745773","0.03739243000745773"
"289000","17171","17171","17171","0.026604298502206802","0.026604298502206802","0.026604298502206802","17305","17305","17305","0.029202107340097427","0.029202107340097427","0.029202107340097427","33062","33062","33062","0.018531721085309982","0.018531721085309982","0.018531721085309982","17420","17420","17420","0.03932929039001465","0.03932929039001465","0.03932929039001465","17446","17446","17446","0.054520584642887115","0.054520584642887115","0.054520584642887115","17545","17545","17545","0.02920275181531906","0.02920275181531906","0.02920275181531906"
