"Evaluate/step","edqn_2024-12-11_13-29-49 - _step","edqn_2024-12-11_13-29-49 - _step__MIN","edqn_2024-12-11_13-29-49 - _step__MAX","edqn_2024-12-11_13-29-49 - Avg/1_2","edqn_2024-12-11_13-29-49 - Avg/1_2__MIN","edqn_2024-12-11_13-29-49 - Avg/1_2__MAX","no_dueling_2024-12-10_13-06-23 - _step","no_dueling_2024-12-10_13-06-23 - _step__MIN","no_dueling_2024-12-10_13-06-23 - _step__MAX","no_dueling_2024-12-10_13-06-23 - Avg/1_2","no_dueling_2024-12-10_13-06-23 - Avg/1_2__MIN","no_dueling_2024-12-10_13-06-23 - Avg/1_2__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - _step__MAX","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2__MIN","noe_FactoryTaskAllocationMiC_2024-12-09_21-42-46 - Avg/1_2__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - _step__MAX","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2__MIN","epsilon_nosiy_FactoryTaskAllocationMiC_2024-12-09_14-31-02 - Avg/1_2__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - _step__MAX","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2__MIN","epsilon_FactoryTaskAllocationMiC_2024-12-08_17-36-58 - Avg/1_2__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - _step__MAX","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2__MIN","FactoryTaskAllocationMiC_2024-12-08_15-44-10 - Avg/1_2__MAX"
"12262","14045","14045","14045","0.9591835737228394","0.9591835737228394","0.9591835737228394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14655","14655","14655","0.9999998211860657","0.9999998211860657","0.9999998211860657"
"12324","","","","","","","","","","","","","26918","26918","26918","0.9019607305526733","0.9019607305526733","0.9019607305526733","","","","","","","","","","","","","","","","","",""
"12334","","","","","","","14323","14323","14323","0.9800001382827759","0.9800001382827759","0.9800001382827759","","","","","","","","","","","","","","","","","","","","","","","",""
"12408","","","","","","","","","","","","","","","","","","","","","","","","","14605","14605","14605","0.9800001382827759","0.9800001382827759","0.9800001382827759","","","","","",""
"12452","","","","","","","","","","","","","","","","","","","14610","14610","14610","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"12522","14226","14226","14226","0.9599999189376831","0.9599999189376831","0.9599999189376831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14833","14833","14833","0.9999998807907104","0.9999998807907104","0.9999998807907104"
"12582","","","","","","","","","","","","","27251","27251","27251","0.8846153616905212","0.8846153616905212","0.8846153616905212","","","","","","","","","","","","","","","","","",""
"12594","","","","","","","14496","14496","14496","0.980392336845398","0.980392336845398","0.980392336845398","","","","","","","","","","","","","","","","","","","","","","","",""
"12668","","","","","","","","","","","","","","","","","","","","","","","","","14783","14783","14783","0.980392336845398","0.980392336845398","0.980392336845398","","","","","",""
"12713","","","","","","","","","","","","","","","","","","","14783","14783","14783","0.9999998807907104","0.9999998807907104","0.9999998807907104","","","","","","","","","","","",""
"12783","14401","14401","14401","0.9607842564582825","0.9607842564582825","0.9607842564582825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15010","15010","15010","0.9999998807907104","0.9999998807907104","0.9999998807907104"
"12840","","","","","","","","","","","","","27583","27583","27583","0.8867924809455872","0.8867924809455872","0.8867924809455872","","","","","","","","","","","","","","","","","",""
"12854","","","","","","","14673","14673","14673","0.9807693958282471","0.9807693958282471","0.9807693958282471","","","","","","","","","","","","","","","","","","","","","","","",""
"12928","","","","","","","","","","","","","","","","","","","","","","","","","14964","14964","14964","0.9807693958282471","0.9807693958282471","0.9807693958282471","","","","","",""
"12974","","","","","","","","","","","","","","","","","","","14957","14957","14957","0.9999998807907104","0.9999998807907104","0.9999998807907104","","","","","","","","","","","",""
"13044","14576","14576","14576","0.9615384340286255","0.9615384340286255","0.9615384340286255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15184","15184","15184","0.9999998807907104","0.9999998807907104","0.9999998807907104"
"13096","","","","","","","","","","","","","27915","27915","27915","0.8888888955116272","0.8888888955116272","0.8888888955116272","","","","","","","","","","","","","","","","","",""
"13114","","","","","","","14851","14851","14851","0.9811322093009949","0.9811322093009949","0.9811322093009949","","","","","","","","","","","","","","","","","","","","","","","",""
"13187","","","","","","","","","","","","","","","","","","","","","","","","","15141","15141","15141","0.9811322093009949","0.9811322093009949","0.9811322093009949","","","","","",""
"13235","","","","","","","","","","","","","","","","","","","15132","15132","15132","0.9999998807907104","0.9999998807907104","0.9999998807907104","","","","","","","","","","","",""
"13304","14753","14753","14753","0.9622641801834106","0.9622641801834106","0.9622641801834106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15359","15359","15359","0.9999998807907104","0.9999998807907104","0.9999998807907104"
"13352","","","","","","","","","","","","","28248","28248","28248","0.8909090757369995","0.8909090757369995","0.8909090757369995","","","","","","","","","","","","","","","","","",""
"13374","","","","","","","15032","15032","15032","0.9814816117286682","0.9814816117286682","0.9814816117286682","","","","","","","","","","","","","","","","","","","","","","","",""
"13448","","","","","","","","","","","","","","","","","","","","","","","","","15319","15319","15319","0.9814816117286682","0.9814816117286682","0.9814816117286682","","","","","",""
"13496","","","","","","","","","","","","","","","","","","","15312","15312","15312","0.9999998807907104","0.9999998807907104","0.9999998807907104","","","","","","","","","","","",""
"13565","14926","14926","14926","0.9629629850387573","0.9629629850387573","0.9629629850387573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15533","15533","15533","0.9999998211860657","0.9999998211860657","0.9999998211860657"
"13610","","","","","","","","","","","","","28580","28580","28580","0.8928571939468384","0.8928571939468384","0.8928571939468384","","","","","","","","","","","","","","","","","",""
"13634","","","","","","","15204","15204","15204","0.9818183183670044","0.9818183183670044","0.9818183183670044","","","","","","","","","","","","","","","","","","","","","","","",""
"13706","","","","","","","","","","","","","","","","","","","","","","","","","15500","15500","15500","0.9818183183670044","0.9818183183670044","0.9818183183670044","","","","","",""
"13756","","","","","","","","","","","","","","","","","","","15484","15484","15484","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"13825","15106","15106","15106","0.9636363387107849","0.9636363387107849","0.9636363387107849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15712","15712","15712","0.9999998211860657","0.9999998211860657","0.9999998211860657"
"13867","","","","","","","","","","","","","28912","28912","28912","0.877193033695221","0.877193033695221","0.877193033695221","","","","","","","","","","","","","","","","","",""
"13894","","","","","","","15379","15379","15379","0.9821430444717407","0.9821430444717407","0.9821430444717407","","","","","","","","","","","","","","","","","","","","","","","",""
"13965","","","","","","","","","","","","","","","","","","","","","","","","","15674","15674","15674","0.9821430444717407","0.9821430444717407","0.9821430444717407","","","","","",""
"14016","","","","","","","","","","","","","","","","","","","15658","15658","15658","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"14085","15281","15281","15281","0.9464285969734192","0.9464285969734192","0.9464285969734192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15890","15890","15890","0.9824559688568115","0.9824559688568115","0.9824559688568115"
"14125","","","","","","","","","","","","","29245","29245","29245","0.8793104290962219","0.8793104290962219","0.8793104290962219","","","","","","","","","","","","","","","","","",""
"14154","","","","","","","15553","15553","15553","0.9824563264846802","0.9824563264846802","0.9824563264846802","","","","","","","","","","","","","","","","","","","","","","","",""
"14226","","","","","","","","","","","","","","","","","","","","","","","","","15853","15853","15853","0.9824563264846802","0.9824563264846802","0.9824563264846802","","","","","",""
"14276","","","","","","","","","","","","","","","","","","","15838","15838","15838","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"14342","15459","15459","15459","0.9473684430122375","0.9473684430122375","0.9473684430122375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16075","16075","16075","0.9827584028244019","0.9827584028244019","0.9827584028244019"
"14384","","","","","","","","","","","","","29577","29577","29577","0.8813560009002686","0.8813560009002686","0.8813560009002686","","","","","","","","","","","","","","","","","",""
"14413","","","","","","","15730","15730","15730","0.9827588200569153","0.9827588200569153","0.9827588200569153","","","","","","","","","","","","","","","","","","","","","","","",""
"14486","","","","","","","","","","","","","","","","","","","","","","","","","16028","16028","16028","0.9827588200569153","0.9827588200569153","0.9827588200569153","","","","","",""
"14537","","","","","","","","","","","","","","","","","","","16011","16011","16011","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"14602","15634","15634","15634","0.9482758641242981","0.9482758641242981","0.9482758641242981","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16251","16251","16251","0.9830506443977356","0.9830506443977356","0.9830506443977356"
"14642","","","","","","","","","","","","","29909","29909","29909","0.8833334445953369","0.8833334445953369","0.8833334445953369","","","","","","","","","","","","","","","","","",""
"14673","","","","","","","15912","15912","15912","0.983051061630249","0.983051061630249","0.983051061630249","","","","","","","","","","","","","","","","","","","","","","","",""
"14746","","","","","","","","","","","","","","","","","","","","","","","","","16201","16201","16201","0.983051061630249","0.983051061630249","0.983051061630249","","","","","",""
"14798","","","","","","","","","","","","","","","","","","","16187","16187","16187","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"14860","15808","15808","15808","0.9491525292396545","0.9491525292396545","0.9491525292396545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16431","16431","16431","0.983333170413971","0.983333170413971","0.983333170413971"
"14899","","","","","","","","","","","","","30242","30242","30242","0.8688525557518005","0.8688525557518005","0.8688525557518005","","","","","","","","","","","","","","","","","",""
"14933","","","","","","","16091","16091","16091","0.9833335876464844","0.9833335876464844","0.9833335876464844","","","","","","","","","","","","","","","","","","","","","","","",""
"15006","","","","","","","","","","","","","","","","","","","","","","","","","16377","16377","16377","0.9833335876464844","0.9833335876464844","0.9833335876464844","","","","","",""
"15059","","","","","","","","","","","","","","","","","","","16366","16366","16366","0.9999998807907104","0.9999998807907104","0.9999998807907104","","","","","","","","","","","",""
"15121","15985","15985","15985","0.9500000476837158","0.9500000476837158","0.9500000476837158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16610","16610","16610","0.9836063385009766","0.9836063385009766","0.9836063385009766"
"15156","","","","","","","","","","","","","30574","30574","30574","0.8548387885093689","0.8548387885093689","0.8548387885093689","","","","","","","","","","","","","","","","","",""
"15194","","","","","","","16271","16271","16271","0.98360675573349","0.98360675573349","0.98360675573349","","","","","","","","","","","","","","","","","","","","","","","",""
"15266","","","","","","","","","","","","","","","","","","","","","","","","","16554","16554","16554","0.98360675573349","0.98360675573349","0.98360675573349","","","","","",""
"15320","","","","","","","","","","","","","","","","","","","16547","16547","16547","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"15381","16166","16166","16166","0.9508196711540222","0.9508196711540222","0.9508196711540222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15391","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16786","16786","16786","0.9838706851005554","0.9838706851005554","0.9838706851005554"
"15416","","","","","","","","","","","","","30907","30907","30907","0.857142984867096","0.857142984867096","0.857142984867096","","","","","","","","","","","","","","","","","",""
"15455","","","","","","","16451","16451","16451","0.9838711023330688","0.9838711023330688","0.9838711023330688","","","","","","","","","","","","","","","","","","","","","","","",""
"15525","","","","","","","","","","","","","","","","","","","","","","","","","16728","16728","16728","0.9838711023330688","0.9838711023330688","0.9838711023330688","","","","","",""
"15581","","","","","","","","","","","","","","","","","","","16726","16726","16726","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"15640","16341","16341","16341","0.9516128897666931","0.9516128897666931","0.9516128897666931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16967","16967","16967","0.9841267466545105","0.9841267466545105","0.9841267466545105"
"15674","","","","","","","","","","","","","31239","31239","31239","0.8593751192092896","0.8593751192092896","0.8593751192092896","","","","","","","","","","","","","","","","","",""
"15714","","","","","","","16627","16627","16627","0.9841271638870239","0.9841271638870239","0.9841271638870239","","","","","","","","","","","","","","","","","","","","","","","",""
"15786","","","","","","","","","","","","","","","","","","","","","","","","","16903","16903","16903","0.9841271638870239","0.9841271638870239","0.9841271638870239","","","","","",""
"15842","","","","","","","","","","","","","","","","","","","16904","16904","16904","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"15899","16520","16520","16520","0.9523810148239136","0.9523810148239136","0.9523810148239136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17145","17145","17145","0.9843747615814209","0.9843747615814209","0.9843747615814209"
"15933","","","","","","","","","","","","","31571","31571","31571","0.8615385890007019","0.8615385890007019","0.8615385890007019","","","","","","","","","","","","","","","","","",""
"15974","","","","","","","16804","16804","16804","0.9843751788139343","0.9843751788139343","0.9843751788139343","","","","","","","","","","","","","","","","","","","","","","","",""
"16047","","","","","","","","","","","","","","","","","","","","","","","","","17078","17078","17078","0.9843751788139343","0.9843751788139343","0.9843751788139343","","","","","",""
"16103","","","","","","","","","","","","","","","","","","","17081","17081","17081","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"16158","16696","16696","16696","0.9375000596046448","0.9375000596046448","0.9375000596046448","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17320","17320","17320","0.9846151471138","0.9846151471138","0.9846151471138"
"16192","","","","","","","","","","","","","31904","31904","31904","0.8636364936828613","0.8636364936828613","0.8636364936828613","","","","","","","","","","","","","","","","","",""
"16235","","","","","","","16978","16978","16978","0.9846156239509583","0.9846156239509583","0.9846156239509583","","","","","","","","","","","","","","","","","","","","","","","",""
"16307","","","","","","","","","","","","","","","","","","","","","","","","","17254","17254","17254","0.9846156239509583","0.9846156239509583","0.9846156239509583","","","","","",""
"16363","","","","","","","","","","","","","","","","","","","17256","17256","17256","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"16416","16873","16873","16873","0.9384616017341614","0.9384616017341614","0.9384616017341614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17493","17493","17493","0.9848482608795166","0.9848482608795166","0.9848482608795166"
"16450","","","","","","","","","","","","","32236","32236","32236","0.8507463335990906","0.8507463335990906","0.8507463335990906","","","","","","","","","","","","","","","","","",""
"16496","","","","","","","17152","17152","17152","0.9848487377166748","0.9848487377166748","0.9848487377166748","","","","","","","","","","","","","","","","","","","","","","","",""
"16567","","","","","","","","","","","","","","","","","","","","","","","","","17428","17428","17428","0.9848487377166748","0.9848487377166748","0.9848487377166748","","","","","",""
"16624","","","","","","","","","","","","","","","","","","","17429","17429","17429","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"16675","17046","17046","17046","0.9393939971923828","0.9393939971923828","0.9393939971923828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17672","17672","17672","0.9850744009017944","0.9850744009017944","0.9850744009017944"
"16706","","","","","","","","","","","","","32568","32568","32568","0.8382353782653809","0.8382353782653809","0.8382353782653809","","","","","","","","","","","","","","","","","",""
"16756","","","","","","","17325","17325","17325","0.9850748181343079","0.9850748181343079","0.9850748181343079","","","","","","","","","","","","","","","","","","","","","","","",""
"16827","","","","","","","","","","","","","","","","","","","","","","","","","17601","17601","17601","0.9850748181343079","0.9850748181343079","0.9850748181343079","","","","","",""
"16884","","","","","","","","","","","","","","","","","","","17604","17604","17604","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"16935","17223","17223","17223","0.9402985572814941","0.9402985572814941","0.9402985572814941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17848","17848","17848","0.9852939248085022","0.9852939248085022","0.9852939248085022"
"16963","","","","","","","","","","","","","32901","32901","32901","0.8260870575904846","0.8260870575904846","0.8260870575904846","","","","","","","","","","","","","","","","","",""
"17016","","","","","","","17505","17505","17505","0.9852943420410156","0.9852943420410156","0.9852943420410156","","","","","","","","","","","","","","","","","","","","","","","",""
"17088","","","","","","","","","","","","","","","","","","","","","","","","","17775","17775","17775","0.9852943420410156","0.9852943420410156","0.9852943420410156","","","","","",""
"17145","","","","","","","","","","","","","","","","","","","17780","17780","17780","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"17194","17400","17400","17400","0.9411764740943909","0.9411764740943909","0.9411764740943909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18025","18025","18025","0.985507071018219","0.985507071018219","0.985507071018219"
"17220","","","","","","","","","","","","","33233","33233","33233","0.8142858147621155","0.8142858147621155","0.8142858147621155","","","","","","","","","","","","","","","","","",""
"17276","","","","","","","17680","17680","17680","0.9855074882507324","0.9855074882507324","0.9855074882507324","","","","","","","","","","","","","","","","","","","","","","","",""
"17349","","","","","","","","","","","","","","","","","","","","","","","","","17955","17955","17955","0.9855074882507324","0.9855074882507324","0.9855074882507324","","","","","",""
"17405","","","","","","","","","","","","","","","","","","","17956","17956","17956","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"17453","17574","17574","17574","0.9420289993286133","0.9420289993286133","0.9420289993286133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18205","18205","18205","0.9857140779495239","0.9857140779495239","0.9857140779495239"
"17477","","","","","","","","","","","","","33566","33566","33566","0.8028169870376587","0.8028169870376587","0.8028169870376587","","","","","","","","","","","","","","","","","",""
"17537","","","","","","","17855","17855","17855","0.9857144951820374","0.9857144951820374","0.9857144951820374","","","","","","","","","","","","","","","","","","","","","","","",""
"17610","","","","","","","","","","","","","","","","","","","","","","","","","18133","18133","18133","0.9857144951820374","0.9857144951820374","0.9857144951820374","","","","","",""
"17666","","","","","","","","","","","","","","","","","","","18130","18130","18130","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"17712","17747","17747","17747","0.9428571462631226","0.9428571462631226","0.9428571462631226","","","","","","","","","","","","","","","","","","","","","","","","","18380","18380","18380","0.9859152436256409","0.9859152436256409","0.9859152436256409"
"17734","","","","","","","","","","","","","33898","33898","33898","0.7916668057441711","0.7916668057441711","0.7916668057441711","","","","","","","","","","","","","","","","","",""
"17798","","","","","","","18031","18031","18031","0.9859156608581543","0.9859156608581543","0.9859156608581543","","","","","","","","","","","","","","","","","","","","","","","",""
"17871","","","","","","","","","","","","","","","","","","","","","","","","","18309","18309","18309","0.9859156608581543","0.9859156608581543","0.9859156608581543","","","","","",""
"17927","","","","","","","","","","","","","","","","","","","18310","18310","18310","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"17968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18554","18554","18554","0.9861109256744385","0.9861109256744385","0.9861109256744385"
"17972","17921","17921","17921","0.9436619281768799","0.9436619281768799","0.9436619281768799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17992","","","","","","","","","","","","","34230","34230","34230","0.7945206761360168","0.7945206761360168","0.7945206761360168","","","","","","","","","","","","","","","","","",""
"18059","","","","","","","18206","18206","18206","0.9861113429069519","0.9861113429069519","0.9861113429069519","","","","","","","","","","","","","","","","","","","","","","","",""
"18132","","","","","","","","","","","","","","","","","","","","","","","","","18486","18486","18486","0.9861113429069519","0.9861113429069519","0.9861113429069519","","","","","",""
"18188","","","","","","","","","","","","","","","","","","","18485","18485","18485","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"18226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18731","18731","18731","0.9863011240959167","0.9863011240959167","0.9863011240959167"
"18230","18095","18095","18095","0.944444477558136","0.944444477558136","0.944444477558136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18250","","","","","","","","","","","","","34563","34563","34563","0.7972974181175232","0.7972974181175232","0.7972974181175232","","","","","","","","","","","","","","","","","",""
"18319","","","","","","","18388","18388","18388","0.986301600933075","0.986301600933075","0.986301600933075","","","","","","","","","","","","","","","","","","","","","","","",""
"18392","","","","","","","","","","","","","","","","","","","","","","","","","18664","18664","18664","0.986301600933075","0.986301600933075","0.986301600933075","","","","","",""
"18449","","","","","","","","","","","","","","","","","","","18665","18665","18665","0.9999997615814209","0.9999997615814209","0.9999997615814209","","","","","","","","","","","",""
"18485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18905","18905","18905","0.9864863157272339","0.9864863157272339","0.9864863157272339"
"18489","18272","18272","18272","0.9452054500579834","0.9452054500579834","0.9452054500579834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18508","","","","","","","","","","","","","34895","34895","34895","0.7866668105125427","0.7866668105125427","0.7866668105125427","","","","","","","","","","","","","","","","","",""
"18579","","","","","","","18566","18566","18566","0.9864867329597473","0.9864867329597473","0.9864867329597473","","","","","","","","","","","","","","","","","","","","","","","",""
"18653","","","","","","","","","","","","","","","","","","","","","","","","","18842","18842","18842","0.9864867329597473","0.9864867329597473","0.9864867329597473","","","","","",""
"18709","","","","","","","","","","","","","","","","","","","18843","18843","18843","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"18745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19079","19079","19079","0.9866665005683899","0.9866665005683899","0.9866665005683899"
"18746","18446","18446","18446","0.9459459781646729","0.9459459781646729","0.9459459781646729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18766","","","","","","","","","","","","","35227","35227","35227","0.789473831653595","0.789473831653595","0.789473831653595","","","","","","","","","","","","","","","","","",""
"18840","","","","","","","18747","18747","18747","0.9866669178009033","0.9866669178009033","0.9866669178009033","","","","","","","","","","","","","","","","","","","","","","","",""
"18913","","","","","","","","","","","","","","","","","","","","","","","","","19020","19020","19020","0.9866669178009033","0.9866669178009033","0.9866669178009033","","","","","",""
"18969","","","","","","","","","","","","","","","","","","","19019","19019","19019","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"19003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19256","19256","19256","0.9868419170379639","0.9868419170379639","0.9868419170379639"
"19005","18625","18625","18625","0.9466667175292969","0.9466667175292969","0.9466667175292969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19024","","","","","","","","","","","","","35560","35560","35560","0.7922079563140869","0.7922079563140869","0.7922079563140869","","","","","","","","","","","","","","","","","",""
"19099","","","","","","","18924","18924","18924","0.9868423342704773","0.9868423342704773","0.9868423342704773","","","","","","","","","","","","","","","","","","","","","","","",""
"19173","","","","","","","","","","","","","","","","","","","","","","","","","19194","19194","19194","0.9868423342704773","0.9868423342704773","0.9868423342704773","","","","","",""
"19230","","","","","","","","","","","","","","","","","","","19197","19197","19197","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"19264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19435","19435","19435","0.9870128035545349","0.9870128035545349","0.9870128035545349"
"19266","18801","18801","18801","0.9473684430122375","0.9473684430122375","0.9473684430122375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19282","","","","","","","","","","","","","35892","35892","35892","0.7948719263076782","0.7948719263076782","0.7948719263076782","","","","","","","","","","","","","","","","","",""
"19358","","","","","","","19100","19100","19100","0.9870131611824036","0.9870131611824036","0.9870131611824036","","","","","","","","","","","","","","","","","","","","","","","",""
"19433","","","","","","","","","","","","","","","","","","","","","","","","","19369","19369","19369","0.9870131611824036","0.9870131611824036","0.9870131611824036","","","","","",""
"19490","","","","","","","","","","","","","","","","","","","19371","19371","19371","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"19525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19615","19615","19615","0.9871792793273926","0.9871792793273926","0.9871792793273926"
"19526","18976","18976","18976","0.948051929473877","0.948051929473877","0.948051929473877","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19539","","","","","","","","","","","","","36225","36225","36225","0.7848103046417236","0.7848103046417236","0.7848103046417236","","","","","","","","","","","","","","","","","",""
"19619","","","","","","","19277","19277","19277","0.987179696559906","0.987179696559906","0.987179696559906","","","","","","","","","","","","","","","","","","","","","","","",""
"19693","","","","","","","","","","","","","","","","","","","","","","","","","19545","19545","19545","0.987179696559906","0.987179696559906","0.987179696559906","","","","","",""
"19751","","","","","","","","","","","","","","","","","","","19545","19545","19545","0.9999998211860657","0.9999998211860657","0.9999998211860657","","","","","","","","","","","",""
"19783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19789","19789","19789","0.987341582775116","0.987341582775116","0.987341582775116"
"19785","19155","19155","19155","0.9487179517745972","0.9487179517745972","0.9487179517745972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19797","","","","","","","","","","","","","36557","36557","36557","0.7875002026557922","0.7875002026557922","0.7875002026557922","","","","","","","","","","","","","","","","","",""
"19878","","","","","","","19451","19451","19451","0.9873420000076294","0.9873420000076294","0.9873420000076294","","","","","","","","","","","","","","","","","","","","","","","",""
"19953","","","","","","","","","","","","","","","","","","","","","","","","","19722","19722","19722","0.9873420000076294","0.9873420000076294","0.9873420000076294","","","","","",""
